# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	Input_Sample_Name	Input_UUID
C3L-01601	SAR	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/SAR/CPTAC3_SAR_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01601.181113_UNC31-K00269_0164_AH23NNBBXY_TCATTC_S21_L005_R1_001_fastqc.html.gz	285754	html	fd9d0dbba6c6c0e646d2f1fb1577d807	C3L-01601.miRNA-Seq.R1.A	04f31873-0505-4b7a-842e-e7516d6cb371
C3L-01604	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01604.181012_UNC32-K00270_0124_AH223CBBXY_TCGAAG_S20_L006_R1_001_fastqc.html.gz	273728	html	f658dbf257b443db6c824e90d6efcdca	C3L-01604.miRNA-Seq.R1.T	f546f751-d918-42ec-9473-72a34dc580e9
C3L-01606	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01606.180724_UNC32-K00270_0106_BHWK3MBBXX_CTTGTA_S35_L008_R1_001_fastqc.html.gz	263894	html	193b69dba1f7a282b6592956539cf742	C3L-01606.miRNA-Seq.R1.T	3b83a2d7-d6f6-4751-ab78-d525132e3dcc
C3L-01606	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01606.181113_UNC31-K00269_0164_AH23NNBBXY_GTGAAA_S43_L006_R1_001_fastqc.html.gz	285035	html	e9e022e6979024811c5fcb9b09f61973	C3L-01606.miRNA-Seq.R1.A	4b706650-9fc1-4f00-8bdf-2cf4e4e47e33
C3L-01631	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01631.180828_UNC32-K00270_0112_AHWTLNBBXX_GATCAG_S1_L006_R1_001_fastqc.html.gz	274475	html	c0399fb841af29eaf566cae1b1d5b68b	C3L-01631.miRNA-Seq.R1.T	c5a86fa8-d455-457e-a497-8c0736c40b89
C3L-01633	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01633.180828_UNC32-K00270_0112_AHWTLNBBXX_AGTCAA_S5_L006_R1_001_fastqc.html.gz	271479	html	ee8c9d8828fca28605511659b2d2a938	C3L-01633.miRNA-Seq.R1.T	49a847e1-13f2-4ca5-a02b-1882ecabfa74
C3L-01637	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01637.180724_UNC32-K00270_0106_BHWK3MBBXX_GGCTAC_S34_L008_R1_001_fastqc.html.gz	277121	html	ddb5b55920f6356376d9c7724c33cb6d	C3L-01637.miRNA-Seq.R1.T	1b352d99-7c3c-4c55-9856-4f4dd3a4d583
C3L-01637	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01637.181108_UNC31-K00269_0162_AH255GBBXY_CTAGCT_S14_L001_R1_001_fastqc.html.gz	280092	html	cd8287d635433cbea38e01e7ff765f8f	C3L-01637.miRNA-Seq.R1.A	77acacda-a5d5-44a7-87b8-69642f3e63da
C3L-01639	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01639.180828_UNC32-K00270_0112_AHWTLNBBXX_TAGCTT_S2_L006_R1_001_fastqc.html.gz	274981	html	fb6d1ff6e99dfddd3399fdffdf1d2379	C3L-01639.miRNA-Seq.R1.T	f8d59d4f-a437-4ce1-9ba8-7a85e8501178
C3L-01639	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01639.181113_UNC31-K00269_0164_AH23NNBBXY_TCCCGA_S22_L005_R1_001_fastqc.html.gz	292508	html	3eb8bef66435d28af3407c99df40e557	C3L-01639.miRNA-Seq.R1.A	d61566ff-f4bb-4f2c-83c9-1ff9e04d4968
C3L-01662	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01662.180724_UNC32-K00270_0106_BHWK3MBBXX_CGGAAT_S13_L007_R1_001_fastqc.html.gz	283059	html	c3876dcbf172348e75c37e7cda85bebf	C3L-01662.miRNA-Seq.R1.T	6a30ea3e-c22e-4f00-b8f0-f3c365563780
C3L-01663	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01663.180828_UNC32-K00270_0112_AHWTLNBBXX_CAGATC_S17_L006_R1_001_fastqc.html.gz	284288	html	f40131da56b27b642d165a6c9c01779f	C3L-01663.miRNA-Seq.R1.T	95bb0530-e504-40c2-b091-9b0fbf38250a
C3L-01663	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01663.181113_UNC31-K00269_0164_AH23NNBBXY_GTCCGC_S42_L006_R1_001_fastqc.html.gz	285742	html	3f92c02bc96ae6b07654bfdf784971fa	C3L-01663.miRNA-Seq.R1.A	7afd8a9d-7858-4b58-a886-0c2705048e7b
C3L-01664	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01664.181012_UNC32-K00270_0124_AH223CBBXY_TCGGCA_S21_L006_R1_001_fastqc.html.gz	280107	html	4e205365874000a8052bc56bfb64b785	C3L-01664.miRNA-Seq.R1.T	50bb4d07-d030-4f69-a734-60fbbc814dbd
C3L-01665	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01665.181108_UNC31-K00269_0163_BH23TVBBXY_CGGAAT_S37_L007_R1_001_fastqc.html.gz	282962	html	0829a2f42a651befe05a0ec50e903853	C3L-01665.miRNA-Seq.R1.T	9d247404-5b62-4157-993a-5b52c5368d9d
C3L-01665	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01665.181113_UNC31-K00269_0164_AH23NNBBXY_ATGTCA_S39_L008_R1_001_fastqc.html.gz	273875	html	faa2b1cd54bf866dee7491797f319739	C3L-01665.miRNA-Seq.R1.A	97f4e091-14af-4845-baac-31697da03203
C3L-01687	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01687.180828_UNC32-K00270_0112_AHWTLNBBXX_ATGTCA_S7_L006_R1_001_fastqc.html.gz	279777	html	5fe6d6abd277a7b102c2c98fcf2e89b3	C3L-01687.miRNA-Seq.R1.T	5c5a364f-29aa-49ea-a54e-3708079edd43
C3L-01689	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01689.180828_UNC32-K00270_0112_AHWTLNBBXX_CCGTCC_S8_L006_R1_001_fastqc.html.gz	298351	html	6164b3180f9e46f6f550e72cbe2e104f	C3L-01689.miRNA-Seq.R1.T	039c47d6-729d-4466-a289-790877960825
C3L-01689	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01689.181108_UNC31-K00269_0162_AH255GBBXY_TCCCGA_S22_L001_R1_001_fastqc.html.gz	272903	html	b2d9e6b1fa120b80f43b101605491c08	C3L-01689.miRNA-Seq.R1.A	6c993e57-88ae-43a8-ac12-068567f4692a
C3L-01702	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01702.180828_UNC32-K00270_0112_AHWTLNBBXX_GTAGAG_S9_L006_R1_001_fastqc.html.gz	276359	html	efb7a7456c708a733e470b9d13df2da7	C3L-01702.miRNA-Seq.R1.T	50690b40-bbab-4579-9d92-8f99c0930490
C3L-01703	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01703.180828_UNC32-K00270_0112_AHWTLNBBXX_GTCCGC_S10_L006_R1_001_fastqc.html.gz	288759	html	c3459f97fcfaf0b03900ead6bf174d86	C3L-01703.miRNA-Seq.R1.T	87bcf53e-feda-486e-b380-0da4f1b10e9e
C3L-01703	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01703.181108_UNC31-K00269_0162_AH255GBBXY_CCAACA_S12_L001_R1_001_fastqc.html.gz	281570	html	f0f567dfdc675f92c7a2716cb11c82e1	C3L-01703.miRNA-Seq.R1.A	ecf66a47-a08e-4268-9dda-f378e8d927b2
C3L-01729	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01729.181108_UNC31-K00269_0162_AH255GBBXY_TAGCTT_S34_L002_R1_001_fastqc.html.gz	271785	html	1f825091e143ef7fa8e49510217636ef	C3L-01729.miRNA-Seq.R1.T	a4ac2382-2cc9-4465-b4fd-3bf92f35d8db
C3L-01732	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01732.180828_UNC32-K00270_0112_AHWTLNBBXX_GTGAAA_S11_L006_R1_001_fastqc.html.gz	271757	html	e79989ae0bb9a98672c42577bfffc1c5	C3L-01732.miRNA-Seq.R1.T	540fceb8-eb4e-4d7b-8b29-2112bfc0f1e5
C3L-01739	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01739.180828_UNC32-K00270_0112_AHWTLNBBXX_GTGGCC_S12_L006_R1_001_fastqc.html.gz	265088	html	5642ce18e598d29f1b754670cf197b4b	C3L-01739.miRNA-Seq.R1.T	39ce0228-c991-47e2-9f11-c536a68d8b90
C3L-01749	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01749.181108_UNC31-K00269_0162_AH255GBBXY_CCGTCC_S40_L002_R1_001_fastqc.html.gz	274109	html	7693d259943920ed0a5d0e78437edffe	C3L-01749.miRNA-Seq.R1.T	7da49a12-569b-421a-8fdc-86dfd473fff6
C3L-01833	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01833.180828_UNC32-K00270_0112_AHWTLNBBXX_GTTTCG_S13_L006_R1_001_fastqc.html.gz	270984	html	4ead327789928b513411f765783cf090	C3L-01833.miRNA-Seq.R1.T	8a2a26d9-d0be-4152-81c2-48837ec01b8e
C3L-01834	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01834.181108_UNC31-K00269_0162_AH255GBBXY_CGATGT_S26_L004_R1_001_fastqc.html.gz	260598	html	b217a3863381a24c5a5e244db590de33	C3L-01834.miRNA-Seq.R1.T	ff443f79-b4ff-42d4-83f2-8929b3a6a6c3
C3L-01838	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01838.180828_UNC32-K00270_0112_AHWTLNBBXX_GGCTAC_S3_L006_R1_001_fastqc.html.gz	281001	html	5f41f3b77f36fda6e1c9f49922cd4dc3	C3L-01838.miRNA-Seq.R1.T	939c7a91-8018-4baa-a3e4-6552a5994726
C3L-01839	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01839.180724_UNC32-K00270_0106_BHWK3MBBXX_CACCGG_S6_L007_R1_001_fastqc.html.gz	273997	html	7d3556e88e1e560b19c3c891fc4cbe37	C3L-01839.miRNA-Seq.R1.T	4fd7e56f-a425-48d6-b375-d972cf87ee76
C3L-01840	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01840.180828_UNC32-K00270_0112_AHWTLNBBXX_AGTTCC_S6_L006_R1_001_fastqc.html.gz	271003	html	a621b38e23f793a4b36f5f68d666d265	C3L-01840.miRNA-Seq.R1.T	51066ed8-71b3-459e-b58f-6c1ddbeece78
C3L-01864	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01864.180724_UNC32-K00270_0106_BHWK3MBBXX_GACGAC_S17_L007_R1_001_fastqc.html.gz	269633	html	fcdf072451557c16f8cf1dce7a576458	C3L-01864.miRNA-Seq.R1.T	ae46c97e-49fd-48c4-8348-016111017f42
C3L-01869	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01869.181108_UNC31-K00269_0163_BH23TVBBXY_CATTTT_S35_L007_R1_001_fastqc.html.gz	283913	html	622a2882a71826f44726f92b35a6bd68	C3L-01869.miRNA-Seq.R1.T	bbf7010b-c265-4a5f-a7da-ad5d9a88b684
C3L-01869	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01869.181113_UNC31-K00269_0164_AH23NNBBXY_AGTCAA_S37_L008_R1_001_fastqc.html.gz	279004	html	71148381668ade650cf668d09c41e071	C3L-01869.miRNA-Seq.R1.A	113b62de-c8c5-4be6-a9e5-d7e7f541b674
C3L-01883	SAR	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/SAR/CPTAC3_SAR_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01883.180724_UNC32-K00270_0106_BHWK3MBBXX_CAGGCG_S9_L007_R1_001_fastqc.html.gz	321730	html	17dde6981039b52c55490c195538b471	C3L-01883.miRNA-Seq.R1.T	031abd00-af12-4210-8f6d-6120961eb8d5
C3L-01883	SAR	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/SAR/CPTAC3_SAR_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01883.181113_UNC31-K00269_0164_AH23NNBBXY_TCGGCA_S24_L005_R1_001_fastqc.html.gz	274500	html	b79e54395714ba50aeff053863c87087	C3L-01883.miRNA-Seq.R1.A	96442975-629f-4a4c-ad21-813ff7efeb14
C3L-01887	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01887.181108_UNC31-K00269_0163_BH23TVBBXY_CCAACA_S36_L007_R1_001_fastqc.html.gz	289849	html	00bbcaa8dae569391dffccbdb3476904	C3L-01887.miRNA-Seq.R1.T	ed868f1a-fd89-457e-b538-f7d3a54150ba
C3L-01913	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01913.180724_UNC32-K00270_0106_BHWK3MBBXX_CTAGCT_S14_L007_R1_001_fastqc.html.gz	265359	html	6a8b836076ce375e53380f3f942b530c	C3L-01913.miRNA-Seq.R1.T	ea433204-e6cf-411e-9248-4f0b9ec160c0
C3L-01929	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01929.180724_UNC32-K00270_0106_BHWK3MBBXX_TATAAT_S20_L007_R1_001_fastqc.html.gz	273522	html	904af344bde677665946ccd240d26567	C3L-01929.miRNA-Seq.R1.T	6f5e51d0-a625-4fd1-b15a-d45bef595afd
C3L-01951	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01951.180724_UNC32-K00270_0106_BHWK3MBBXX_TACAGC_S19_L007_R1_001_fastqc.html.gz	285343	html	821561b8fed38aa6de46657bef3a5290	C3L-01951.miRNA-Seq.R1.T	01ce10f9-bb74-4e33-9b1c-c88156daeac2
C3L-01952	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01952.181113_UNC31-K00269_0164_AH23NNBBXY_CTAGCT_S14_L003_R1_001_fastqc.html.gz	261362	html	7e0d0f47880ff118722e0b6a5ba0a4b2	C3L-01952.miRNA-Seq.R1.T	6ee20e40-0ce2-4d40-a57d-0ec4c2173601
C3L-01954	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01954.180828_UNC32-K00270_0112_AHWTLNBBXX_CGTACG_S14_L006_R1_001_fastqc.html.gz	279554	html	22c84a072af6cb724722dcd0ef75cff6	C3L-01954.miRNA-Seq.R1.T	b6065aed-82c9-4b41-98e1-65acd8d30762
C3L-01958	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01958.180828_UNC32-K00270_0112_AHWTLNBBXX_GAGTGG_S15_L006_R1_001_fastqc.html.gz	281227	html	f4a39f13aa848d042a8e57944ec8dcc4	C3L-01958.miRNA-Seq.R1.T	6cf90bc2-9e92-41d3-a8c6-e6fc8850c946
C3L-01963	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01963.180828_UNC32-K00270_0112_AHWTLNBBXX_GGTAGC_S24_L006_R1_001_fastqc.html.gz	267223	html	cab7c3404dbfd71b1ca31a3f4584c1c1	C3L-01963.miRNA-Seq.R1.T	4b555a68-875c-4837-8b75-27d096aedaba
C3L-01967	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01967.181113_UNC31-K00269_0164_AH23NNBBXY_CAGGCG_S9_L007_R1_001_fastqc.html.gz	296873	html	8e6e1f351f65b20ec0799d244bb4093c	C3L-01967.miRNA-Seq.R1.A	7e5105d5-3736-4703-a487-15ab79f046e8
C3L-01967	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01967.181119_UNC31-K00269_0165_AH27WCBBXY_ATGTCA_S39_L003_R1_001_fastqc.html.gz	298775	html	dc03a1114d5fa4e50e1179484e366029	C3L-01967.miRNA-Seq.R1.T	c970352e-c36e-46f3-a417-b7fef5cba7ab
C3L-01971	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01971.181119_UNC31-K00269_0165_AH27WCBBXY_CCGTCC_S40_L003_R1_001_fastqc.html.gz	283851	html	ea93a5f179f8fc2a4ab8b7adea23cc10	C3L-01971.miRNA-Seq.R1.T	d588c5cd-d31b-4a4d-8e2c-89fb5cad9ba5
C3L-01976	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01976.181113_UNC31-K00269_0164_AH23NNBBXY_GTAGAG_S41_L008_R1_001_fastqc.html.gz	280338	html	c0b3ac638093e598f168f7c96572ca5e	C3L-01976.miRNA-Seq.R1.A	add32ef4-5d35-425e-962c-dfa385ea1cb7
C3L-01976	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01976.181119_UNC31-K00269_0165_AH27WCBBXY_GTAGAG_S41_L003_R1_001_fastqc.html.gz	276571	html	adcd0efc486203352330fbef28b68bb9	C3L-01976.miRNA-Seq.R1.T	dd184c87-72c3-4498-b6ff-dc7246fe2a12
C3L-02041	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02041.181108_UNC31-K00269_0162_AH255GBBXY_ATGTCA_S39_L004_R1_001_fastqc.html.gz	285168	html	06be632103a680e8d6de98811088570f	C3L-02041.miRNA-Seq.R1.T	c7489084-5728-4c41-82f9-6e9696e838fc
C3L-02109	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02109.181108_UNC31-K00269_0162_AH255GBBXY_GATCAG_S33_L004_R1_001_fastqc.html.gz	285137	html	bcc0234d026d628b821b9e7070bd88f4	C3L-02109.miRNA-Seq.R1.T	6497373b-7324-4397-8485-84c1019d85d6
C3L-02112	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02112.181108_UNC31-K00269_0162_AH255GBBXY_CTCAGA_S16_L001_R1_001_fastqc.html.gz	278868	html	3f590397d8b0356d6caf74b95802c800	C3L-02112.miRNA-Seq.R1.A	123f723b-b800-4da1-af56-963ffc67836d
C3L-02112	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02112.181108_UNC31-K00269_0162_AH255GBBXY_GGCTAC_S35_L002_R1_001_fastqc.html.gz	282586	html	4a56a83fed03b96887609fbadc260599	C3L-02112.miRNA-Seq.R1.T	d6fe9fcd-c82b-4fce-83b9-c8508d4cfbee
C3L-02115	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02115.181108_UNC31-K00269_0162_AH255GBBXY_TAGCTT_S34_L004_R1_001_fastqc.html.gz	274981	html	d5438740a4b7305f76250a3292a34a25	C3L-02115.miRNA-Seq.R1.T	e64bdc88-2bf5-4679-bd28-6dabe61d631c
C3L-02116	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02116.181108_UNC31-K00269_0162_AH255GBBXY_GGCTAC_S35_L004_R1_001_fastqc.html.gz	274677	html	082d62cff9733f651f2336a5ae1e277d	C3L-02116.miRNA-Seq.R1.T	d8e74688-e875-4f0d-825e-593bcb582ee2
C3L-02118	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02118.181108_UNC31-K00269_0162_AH255GBBXY_CTTGTA_S36_L004_R1_001_fastqc.html.gz	294548	html	5c7a8836fb7e86cf9af1b8f3485dbfc4	C3L-02118.miRNA-Seq.R1.T	842158a1-a8da-430b-875f-166c09559dde
C3L-02175	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02175.180828_UNC32-K00270_0112_AHWTLNBBXX_ACTGAT_S25_L007_R1_001_fastqc.html.gz	278461	html	d735cbad2d8ffd03a74ed9202dcf02d0	C3L-02175.miRNA-Seq.R1.T	71f23154-d76e-4d6d-8030-99a71bc5f84e
C3L-02176	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02176.181113_UNC31-K00269_0164_AH23NNBBXY_CTATAC_S15_L003_R1_001_fastqc.html.gz	265977	html	0c6e299169e6f6d4f4a0005ab7f42ce9	C3L-02176.miRNA-Seq.R1.T	ca95031c-d73f-4352-9753-a6ee022d7ab5
C3L-02177	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02177.181119_UNC31-K00269_0165_AH27WCBBXY_TTAGGC_S27_L003_R1_001_fastqc.html.gz	274113	html	adac309e0f184cb6c025e72d9ade202c	C3L-02177.miRNA-Seq.R1.T	8f677350-756e-4a35-8929-da8d344e8c25
C3L-02216	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-02216.181108_UNC31-K00269_0163_BH23TVBBXY_CTCAGA_S40_L007_R1_001_fastqc.html.gz	275725	html	46abdbd3f684d0a742ac34aea67dd53d	C3L-02216.miRNA-Seq.R1.T	7e57b12d-1952-48eb-b136-36195ff26951
